,Audio_files , Happy , Sad , Angry , Scary,class
382,1_audio_132.wav,0.1289,0.4811,0.0051,0.1381, Sad 
383,1_audio_132.wav,0.0593,0.4147,0.0078,0.2887, Sad 
384,1_audio_132.wav,0.0439,0.8022,0.0085,0.2386, Sad 
385,1_audio_132.wav,0.048,0.7749,0.0056,0.3629, Sad 
386,1_audio_132.wav,0.0333,0.6253,0.0064,0.3257, Sad 
387,1_audio_132.wav,0.0309,0.5898,0.0092,0.162, Sad 
388,1_audio_132.wav,0.0195,0.6433,0.0045,0.1597, Sad 
389,1_audio_132.wav,0.0624,0.7079,0.0051,0.0159, Sad 
390,1_audio_133.wav,0.0217,0.1256,0.2119,0.9444, Scary
391,1_audio_133.wav,0.0301,0.0256,0.1695,0.9323, Scary
392,1_audio_133.wav,0.021,0.0079,0.1097,0.7899, Scary
393,1_audio_133.wav,0.0176,0.0029,0.0046,0.9284, Scary
394,1_audio_133.wav,0.0037,0.0037,0.0014,0.9301, Scary
395,1_audio_133.wav,0.0144,0.0251,0.0016,0.16, Scary
396,1_audio_133.wav,0.0474,0.1213,0.0021,0.0177, Sad 
397,1_audio_133.wav,0.05,0.1365,0.0049,0.0345, Sad 
398,1_audio_133.wav,0.107,0.0238,0.0036,0.0434, Happy 
399,1_audio_133.wav,0.1638,0.1051,0.0071,0.0137, Happy 
400,1_audio_134.wav,0.559,0.1726,0.0702,0.0087, Happy 
401,1_audio_134.wav,0.8143,0.0507,0.011,0.0114, Happy 
402,1_audio_134.wav,0.6956,0.1245,0.005,0.001, Happy 
403,1_audio_134.wav,0.4952,0.1685,0.0116,0.003, Happy 
404,1_audio_134.wav,0.7344,0.0845,0.0112,0.0009, Happy 
405,1_audio_134.wav,0.7397,0.1357,0.0413,0.0114, Happy 
406,1_audio_134.wav,0.3871,0.2713,0.044,0.063, Happy 
407,1_audio_134.wav,0.3596,0.4503,0.008,0.0117, Sad 
408,1_audio_134.wav,0.2464,0.1743,0.0106,0.0611, Happy 
409,1_audio_134.wav,0.5541,0.2702,0.0181,0.0472, Happy 
410,1_audio_135.wav,0.3444,0.0393,0.7109,0.0111, Angry 
411,1_audio_135.wav,0.2231,0.0309,0.7289,0.0091, Angry 
412,1_audio_135.wav,0.1462,0.0107,0.524,0.4222, Angry 
413,1_audio_135.wav,0.1658,0.0219,0.4548,0.0511, Angry 
414,1_audio_135.wav,0.0533,0.0595,0.3751,0.5165, Scary
415,1_audio_135.wav,0.0771,0.0276,0.5517,0.1434, Angry 
416,1_audio_135.wav,0.0533,0.0706,0.4068,0.1464, Angry 
417,1_audio_135.wav,0.1111,0.1233,0.1864,0.0577, Angry 
418,1_audio_135.wav,0.0543,0.0527,0.1469,0.1262, Angry 
419,1_audio_135.wav,0.0945,0.3103,0.2888,0.0649, Sad 
420,1_audio_136.wav,0.3365,0.0988,0.0483,0.0547, Happy 
421,1_audio_136.wav,0.1938,0.0588,0.0357,0.054, Happy 
422,1_audio_136.wav,0.1247,0.2735,0.0132,0.0057, Sad 
423,1_audio_136.wav,0.0985,0.1102,0.0169,0.0296, Sad 
424,1_audio_136.wav,0.0396,0.2627,0.0264,0.0714, Sad 
425,1_audio_136.wav,0.0542,0.2647,0.003,0.0021, Sad 
426,1_audio_136.wav,0.083,0.233,0.0018,0.0006, Sad 
427,1_audio_136.wav,0.4353,0.2195,0.0039,0.0004, Happy 
428,1_audio_136.wav,0.6996,0.2952,0.0185,0.0014, Happy 
429,1_audio_136.wav,0.2576,0.292,0.0826,0.0019, Sad 
430,1_audio_137.wav,0.1105,0.6116,0.0329,0.0264, Sad 
431,1_audio_137.wav,0.0774,0.6178,0.008,0.0355, Sad 
432,1_audio_137.wav,0.1316,0.681,0.0021,0.011, Sad 
433,1_audio_137.wav,0.0602,0.7907,0.0009,0.0366, Sad 
434,1_audio_137.wav,0.102,0.866,0.0006,0.0075, Sad 
435,1_audio_137.wav,0.1061,0.9409,0.0009,0.0022, Sad 
436,1_audio_137.wav,0.0617,0.9619,0.0005,0.0018, Sad 
437,1_audio_137.wav,0.0846,0.862,0.0004,0.0007, Sad 
438,1_audio_137.wav,0.1187,0.7979,0.0008,0.0011, Sad 
439,1_audio_137.wav,0.3863,0.553,0.0025,0.0037, Sad 
440,1_audio_138.wav,0.0836,0.6626,0.0105,0.0079, Sad 
441,1_audio_138.wav,0.1566,0.4307,0.0094,0.004, Sad 
442,1_audio_138.wav,0.1228,0.416,0.0018,0.0205, Sad 
443,1_audio_138.wav,0.1957,0.2994,0.0009,0.0057, Sad 
444,1_audio_138.wav,0.2313,0.3023,0.0009,0.0007, Sad 
445,1_audio_138.wav,0.3417,0.4159,0.0022,0.0035, Sad 
446,1_audio_138.wav,0.2118,0.3247,0.0043,0.0052, Sad 
447,1_audio_138.wav,0.6075,0.1906,0.0038,0.0019, Happy 
448,1_audio_138.wav,0.5441,0.2579,0.0026,0.0089, Happy 
449,1_audio_138.wav,0.8616,0.2334,0.0049,0.002, Happy 
450,1_audio_139.wav,0.1606,0.6,0.0168,0.0383, Sad 
451,1_audio_139.wav,0.0894,0.7826,0.0092,0.0327, Sad 
452,1_audio_139.wav,0.0769,0.7884,0.0084,0.0029, Sad 
453,1_audio_139.wav,0.1305,0.5826,0.0054,0.0134, Sad 
454,1_audio_139.wav,0.0963,0.6293,0.004,0.0254, Sad 
455,1_audio_139.wav,0.1252,0.5591,0.0021,0.022, Sad 
456,1_audio_139.wav,0.0998,0.6116,0.0011,0.028, Sad 
457,1_audio_139.wav,0.041,0.7968,0.0018,0.0092, Sad 
458,1_audio_139.wav,0.0701,0.4749,0.0035,0.0056, Sad 
459,1_audio_139.wav,0.0683,0.1529,0.0039,0.1638, Scary
460,1_audio_14.wav,0.0313,0.5319,0.0081,0.2936, Sad 
461,1_audio_14.wav,0.1047,0.3248,0.0044,0.4218, Scary
462,1_audio_14.wav,0.0823,0.3672,0.0096,0.2842, Sad 
463,1_audio_14.wav,0.055,0.0786,0.0033,0.4405, Scary
464,1_audio_14.wav,0.1644,0.0364,0.0066,0.2012, Scary
465,1_audio_14.wav,0.0514,0.0539,0.0033,0.2639, Scary
466,1_audio_14.wav,0.1509,0.015,0.0092,0.2847, Scary
467,1_audio_14.wav,0.4725,0.0828,0.0125,0.0411, Happy 
468,1_audio_14.wav,0.252,0.0839,0.0156,0.0462, Happy 
469,1_audio_14.wav,0.2078,0.5542,0.0122,0.028, Sad 
470,1_audio_140.wav,0.0422,0.0337,0.1703,0.8547, Scary
471,1_audio_140.wav,0.0223,0.0324,0.3184,0.7851, Scary
472,1_audio_140.wav,0.0336,0.017,0.2424,0.5528, Scary
473,1_audio_140.wav,0.147,0.0488,0.1374,0.068, Happy 
474,1_audio_140.wav,0.1128,0.112,0.1146,0.2676, Scary
475,1_audio_140.wav,0.2801,0.0801,0.0577,0.1374, Happy 
476,1_audio_140.wav,0.1351,0.1921,0.0863,0.0706, Sad 
477,1_audio_140.wav,0.1227,0.1944,0.1231,0.0497, Sad 
478,1_audio_140.wav,0.0337,0.0314,0.0651,0.5812, Scary
479,1_audio_140.wav,0.0409,0.0287,0.2359,0.5816, Scary
480,1_audio_141.wav,0.0908,0.0166,0.2993,0.7939, Scary
481,1_audio_141.wav,0.0372,0.0031,0.1843,0.888, Scary
482,1_audio_141.wav,0.0457,0.0086,0.248,0.5968, Scary
483,1_audio_141.wav,0.0135,0.0075,0.3704,0.7051, Scary
484,1_audio_141.wav,0.0225,0.0162,0.0178,0.4147, Scary
485,1_audio_141.wav,0.2742,0.0634,0.0053,0.0367, Happy 
486,1_audio_141.wav,0.0945,0.1988,0.0046,0.0446, Sad 
487,1_audio_141.wav,0.2589,0.2274,0.0087,0.0328, Happy 
488,1_audio_141.wav,0.0612,0.2093,0.0104,0.1338, Sad 
489,1_audio_141.wav,0.2252,0.2999,0.0123,0.0119, Sad 
490,1_audio_142.wav,0.1658,0.2839,0.0946,0.1296, Sad 
491,1_audio_142.wav,0.1154,0.5286,0.0571,0.0446, Sad 
492,1_audio_142.wav,0.1077,0.2846,0.0138,0.0715, Sad 
493,1_audio_142.wav,0.0445,0.0533,0.014,0.1633, Scary
494,1_audio_142.wav,0.2262,0.0499,0.0105,0.0576, Happy 
495,1_audio_142.wav,0.0977,0.0243,0.0136,0.1687, Scary
496,1_audio_142.wav,0.5349,0.0238,0.0105,0.037, Happy 
497,1_audio_142.wav,0.8518,0.0475,0.0097,0.0099, Happy 
498,1_audio_142.wav,0.747,0.0949,0.0037,0.0186, Happy 
499,1_audio_142.wav,0.7692,0.1404,0.0045,0.0159, Happy 
500,1_audio_143.wav,0.7306,0.177,0.0066,0.0173, Happy 
501,1_audio_143.wav,0.2627,0.1662,0.0017,0.019, Happy 
502,1_audio_143.wav,0.2233,0.3886,0.0013,0.0063, Sad 
503,1_audio_143.wav,0.5145,0.1934,0.0016,0.0048, Happy 
504,1_audio_143.wav,0.3753,0.4183,0.0044,0.0007, Sad 
505,1_audio_143.wav,0.1683,0.3387,0.0017,0.0056, Sad 
506,1_audio_143.wav,0.3408,0.4936,0.0034,0.0024, Sad 
507,1_audio_143.wav,0.329,0.6967,0.0034,0.0003, Sad 
508,1_audio_143.wav,0.2308,0.4522,0.0072,0.0086, Sad 
509,1_audio_143.wav,0.4569,0.4634,0.0218,0.0005, Sad 
510,1_audio_144.wav,0.4618,0.1825,0.0052,0.0032, Happy 
511,1_audio_144.wav,0.3138,0.0784,0.0035,0.0078, Happy 
512,1_audio_144.wav,0.3294,0.2044,0.0049,0.0014, Happy 
513,1_audio_144.wav,0.2119,0.2568,0.0169,0.0025, Sad 
514,1_audio_144.wav,0.192,0.3249,0.0281,0.0183, Sad 
515,1_audio_144.wav,0.1639,0.2747,0.0323,0.057, Sad 
516,1_audio_144.wav,0.0881,0.1962,0.0305,0.2144, Scary
517,1_audio_144.wav,0.4586,0.2448,0.0095,0.0262, Happy 
518,1_audio_144.wav,0.3163,0.1705,0.003,0.0503, Happy 
519,1_audio_144.wav,0.8414,0.2673,0.0073,0.0235, Happy 
520,1_audio_145.wav,0.0653,0.3601,0.0983,0.5255, Scary
521,1_audio_145.wav,0.1078,0.2512,0.0159,0.5172, Scary
522,1_audio_145.wav,0.1396,0.0886,0.0157,0.46, Scary
523,1_audio_145.wav,0.0589,0.0689,0.0154,0.697, Scary
524,1_audio_145.wav,0.049,0.1735,0.009,0.5948, Scary
525,1_audio_145.wav,0.049,0.1083,0.0275,0.2448, Scary
526,1_audio_145.wav,0.0405,0.1986,0.018,0.1971, Sad 
527,1_audio_145.wav,0.1043,0.4748,0.0114,0.0714, Sad 
528,1_audio_145.wav,0.0655,0.5314,0.0111,0.1103, Sad 
529,1_audio_145.wav,0.2107,0.59,0.0112,0.0488, Sad 
530,1_audio_146.wav,0.1111,0.7135,0.0044,0.0155, Sad 
531,1_audio_146.wav,0.251,0.6079,0.001,0.0032, Sad 
532,1_audio_146.wav,0.2394,0.6474,0.0007,0.0027, Sad 
533,1_audio_146.wav,0.1536,0.7235,0.0003,0.0042, Sad 
534,1_audio_146.wav,0.0373,0.9038,0.0002,0.0164, Sad 
535,1_audio_146.wav,0.0198,0.9601,0.0008,0.0032, Sad 
536,1_audio_146.wav,0.0882,0.8442,0.0021,0.0151, Sad 
537,1_audio_146.wav,0.13,0.7395,0.0022,0.0175, Sad 
538,1_audio_146.wav,0.1094,0.8698,0.0101,0.0028, Sad 
539,1_audio_146.wav,0.1127,0.8231,0.0054,0.013, Sad 
540,1_audio_147.wav,0.016,0.6123,0.1159,0.7398, Scary
541,1_audio_147.wav,0.0132,0.7955,0.0202,0.6073, Sad 
542,1_audio_147.wav,0.0059,0.4056,0.0175,0.8076, Scary
543,1_audio_147.wav,0.0098,0.5084,0.0201,0.5005, Sad 
544,1_audio_147.wav,0.0035,0.332,0.0427,0.541, Scary
545,1_audio_147.wav,0.0019,0.6801,0.0194,0.1494, Sad 
546,1_audio_147.wav,0.005,0.468,0.0334,0.3703, Sad 
547,1_audio_147.wav,0.0039,0.4604,0.028,0.2168, Sad 
548,1_audio_147.wav,0.0085,0.5777,0.0128,0.0889, Sad 
549,1_audio_147.wav,0.015,0.6759,0.0028,0.0414, Sad 
550,1_audio_148.wav,0.0163,0.8588,0.1657,0.2056, Sad 
551,1_audio_148.wav,0.0122,0.9248,0.0741,0.0751, Sad 
552,1_audio_148.wav,0.0153,0.8079,0.0661,0.0661, Sad 
553,1_audio_148.wav,0.0224,0.4886,0.0626,0.0415, Sad 
554,1_audio_148.wav,0.2409,0.0932,0.0241,0.0201, Happy 
555,1_audio_148.wav,0.0594,0.0291,0.01,0.1677, Scary
556,1_audio_148.wav,0.0242,0.0202,0.0321,0.3112, Scary
557,1_audio_148.wav,0.0197,0.0051,0.0791,0.5618, Scary
558,1_audio_148.wav,0.0777,0.0116,0.082,0.5061, Scary
559,1_audio_148.wav,0.0793,0.0181,0.183,0.5088, Scary
560,1_audio_149.wav,0.0209,0.0386,0.4475,0.9226, Scary
561,1_audio_149.wav,0.0226,0.0038,0.3789,0.9243, Scary
562,1_audio_149.wav,0.0145,0.0012,0.4634,0.92, Scary
563,1_audio_149.wav,0.0122,0.0072,0.428,0.841, Scary
564,1_audio_149.wav,0.0108,0.0085,0.3642,0.6488, Scary
565,1_audio_149.wav,0.0353,0.0053,0.373,0.2796, Angry 
566,1_audio_149.wav,0.0568,0.0182,0.0966,0.2322, Scary
567,1_audio_149.wav,0.0819,0.0397,0.0062,0.1959, Scary
568,1_audio_149.wav,0.3346,0.1308,0.0106,0.136, Happy 
569,1_audio_149.wav,0.9742,0.1021,0.0121,0.0213, Happy 
570,1_audio_15.wav,0.0616,0.8218,0.0257,0.0693, Sad 
571,1_audio_15.wav,0.0718,0.8296,0.018,0.0226, Sad 
572,1_audio_15.wav,0.035,0.9149,0.0097,0.0077, Sad 
573,1_audio_15.wav,0.0382,0.8942,0.006,0.0033, Sad 
574,1_audio_15.wav,0.1227,0.5381,0.0052,0.0068, Sad 
575,1_audio_15.wav,0.0393,0.7552,0.0007,0.0051, Sad 
576,1_audio_15.wav,0.0624,0.2659,0.0025,0.0134, Sad 
577,1_audio_15.wav,0.1461,0.684,0.0004,0.0032, Sad 
578,1_audio_15.wav,0.71,0.3067,0.0007,0.0033, Happy 
579,1_audio_15.wav,0.48,0.6534,0.0015,0.0068, Sad 
580,1_audio_150.wav,0.1764,0.0258,0.0063,0.4445, Scary
581,1_audio_150.wav,0.3019,0.0783,0.0166,0.1744, Happy 
582,1_audio_150.wav,0.164,0.0725,0.0127,0.4926, Scary
583,1_audio_150.wav,0.0724,0.0343,0.0218,0.6849, Scary
584,1_audio_150.wav,0.0527,0.0191,0.0178,0.7458, Scary
585,1_audio_150.wav,0.0903,0.08,0.0089,0.4439, Scary
586,1_audio_150.wav,0.0898,0.2031,0.0124,0.1857, Sad 
587,1_audio_150.wav,0.153,0.0861,0.0057,0.3283, Scary
588,1_audio_150.wav,0.0745,0.4044,0.0124,0.1981, Sad 
589,1_audio_150.wav,0.0923,0.4322,0.0061,0.1493, Sad 
590,1_audio_151.wav,0.8946,0.0684,0.0029,0.0013, Happy 
591,1_audio_151.wav,0.8961,0.0657,0.0007,0.0007, Happy 
592,1_audio_151.wav,0.8403,0.0635,0.0001,0.0017, Happy 
593,1_audio_151.wav,0.8697,0.0474,0.0002,0.0002, Happy 
594,1_audio_151.wav,0.9143,0.0441,0.0002,0.0002, Happy 
595,1_audio_151.wav,0.9324,0.0888,0.0001,0.0003, Happy 
596,1_audio_151.wav,0.9335,0.0977,0.0002,0.0005, Happy 
597,1_audio_151.wav,0.9557,0.0724,0.0001,0.0004, Happy 
598,1_audio_151.wav,0.9412,0.1278,0.0003,0.0009, Happy 
599,1_audio_151.wav,0.9443,0.1773,0.0013,0.0006, Happy 
600,1_audio_152.wav,0.1255,0.0298,0.309,0.6112, Scary
601,1_audio_152.wav,0.1808,0.0134,0.0398,0.2593, Scary
602,1_audio_152.wav,0.0871,0.0126,0.0343,0.2241, Scary
603,1_audio_152.wav,0.0451,0.0279,0.0869,0.3109, Scary
604,1_audio_152.wav,0.2458,0.0624,0.0262,0.0498, Happy 
605,1_audio_152.wav,0.2417,0.1794,0.0435,0.0385, Happy 
606,1_audio_152.wav,0.2908,0.0593,0.0109,0.0138, Happy 
607,1_audio_152.wav,0.1493,0.026,0.0064,0.0898, Happy 
608,1_audio_152.wav,0.3102,0.0987,0.0056,0.0112, Happy 
609,1_audio_152.wav,0.6738,0.0988,0.0077,0.02, Happy 
610,1_audio_153.wav,0.8227,0.0665,0.0034,0.0033, Happy 
611,1_audio_153.wav,0.8105,0.0526,0.0017,0.0036, Happy 
612,1_audio_153.wav,0.8166,0.0528,0.0019,0.0023, Happy 
613,1_audio_153.wav,0.9335,0.0421,0.0008,0.0008, Happy 
614,1_audio_153.wav,0.9261,0.0464,0.0005,0.0007, Happy 
615,1_audio_153.wav,0.902,0.0506,0.0003,0.0016, Happy 
616,1_audio_153.wav,0.916,0.0526,0.0006,0.0017, Happy 
617,1_audio_153.wav,0.9257,0.0501,0.0007,0.0013, Happy 
618,1_audio_153.wav,0.9571,0.0855,0.0007,0.0007, Happy 
619,1_audio_153.wav,0.9712,0.1169,0.0042,0.0005, Happy 
620,1_audio_154.wav,0.1035,0.5283,0.0214,0.2406, Sad 
621,1_audio_154.wav,0.2615,0.4646,0.0086,0.0974, Sad 
622,1_audio_154.wav,0.0889,0.5186,0.0077,0.2529, Sad 
623,1_audio_154.wav,0.1035,0.4587,0.0045,0.0524, Sad 
624,1_audio_154.wav,0.0257,0.3125,0.0055,0.2516, Sad 
625,1_audio_154.wav,0.0586,0.7629,0.0022,0.025, Sad 
626,1_audio_154.wav,0.0711,0.8985,0.001,0.0166, Sad 
627,1_audio_154.wav,0.0382,0.7659,0.0007,0.0297, Sad 
628,1_audio_154.wav,0.1455,0.5395,0.0027,0.0243, Sad 
629,1_audio_154.wav,0.5842,0.4665,0.0087,0.0071, Happy 
630,1_audio_155.wav,0.4576,0.1171,0.0315,0.0402, Happy 
631,1_audio_155.wav,0.6304,0.125,0.0257,0.0237, Happy 
632,1_audio_155.wav,0.3684,0.2236,0.0547,0.0513, Happy 
633,1_audio_155.wav,0.1777,0.1188,0.0784,0.1453, Happy 
634,1_audio_155.wav,0.2349,0.0349,0.0431,0.1095, Happy 
635,1_audio_155.wav,0.3849,0.0818,0.0032,0.0669, Happy 
636,1_audio_155.wav,0.2846,0.2248,0.0013,0.0341, Happy 
637,1_audio_155.wav,0.7343,0.3134,0.0011,0.0039, Happy 
638,1_audio_155.wav,0.9324,0.0643,0.0005,0.0024, Happy 
639,1_audio_155.wav,0.9585,0.072,0.002,0.0044, Happy 
640,1_audio_156.wav,0.0422,0.6995,0.0028,0.2584, Sad 
641,1_audio_156.wav,0.0842,0.4977,0.0008,0.4049, Sad 
642,1_audio_156.wav,0.0855,0.3501,0.0004,0.4523, Scary
643,1_audio_156.wav,0.2031,0.3895,0.0003,0.3212, Sad 
644,1_audio_156.wav,0.2173,0.2774,0.0003,0.3212, Scary
645,1_audio_156.wav,0.3231,0.231,0.0004,0.2094, Happy 
646,1_audio_156.wav,0.1418,0.3152,0.0004,0.1198, Sad 
647,1_audio_156.wav,0.0921,0.556,0.0004,0.1301, Sad 
648,1_audio_156.wav,0.11,0.5627,0.0003,0.0731, Sad 
649,1_audio_156.wav,0.2439,0.5257,0.0004,0.0253, Sad 
650,1_audio_157.wav,0.0378,0.559,0.0135,0.2558, Sad 
651,1_audio_157.wav,0.0407,0.791,0.0014,0.0341, Sad 
652,1_audio_157.wav,0.0357,0.9005,0.0004,0.013, Sad 
653,1_audio_157.wav,0.0446,0.8461,0.0005,0.0077, Sad 
654,1_audio_157.wav,0.0737,0.4608,0.0002,0.0263, Sad 
655,1_audio_157.wav,0.0444,0.6178,0.0003,0.0224, Sad 
656,1_audio_157.wav,0.037,0.9084,0.0001,0.0035, Sad 
657,1_audio_157.wav,0.9007,0.1634,0.0001,0.0015, Happy 
658,1_audio_157.wav,0.833,0.3078,0.0002,0.0047, Happy 
659,1_audio_157.wav,0.4742,0.578,0.0003,0.0062, Sad 
660,1_audio_158.wav,0.7755,0.4105,0.0061,0.0439, Happy 
661,1_audio_158.wav,0.6727,0.5095,0.0015,0.0259, Happy 
662,1_audio_158.wav,0.3697,0.5935,0.0013,0.0225, Sad 
663,1_audio_158.wav,0.4006,0.6091,0.0004,0.0189, Sad 
664,1_audio_158.wav,0.4445,0.6124,0.0004,0.0077, Sad 
665,1_audio_158.wav,0.4157,0.5798,0.0002,0.0097, Sad 
666,1_audio_158.wav,0.3675,0.5704,0.0002,0.007, Sad 
667,1_audio_158.wav,0.316,0.646,0.0004,0.0098, Sad 
668,1_audio_158.wav,0.3715,0.5671,0.0002,0.0128, Sad 
669,1_audio_158.wav,0.4067,0.5791,0.0003,0.01, Sad 
670,1_audio_159.wav,0.18,0.68,0.0016,0.0175, Sad 
671,1_audio_159.wav,0.2145,0.7691,0.0003,0.0065, Sad 
672,1_audio_159.wav,0.1191,0.9062,0.0001,0.0024, Sad 
673,1_audio_159.wav,0.1393,0.9526,0.0001,0.0021, Sad 
674,1_audio_159.wav,0.2474,0.8834,0.0,0.0019, Sad 
675,1_audio_159.wav,0.635,0.7351,0.0,0.0035, Sad 
676,1_audio_159.wav,0.8542,0.6751,0.0001,0.0026, Happy 
677,1_audio_159.wav,0.4848,0.7807,0.0001,0.0026, Sad 
678,1_audio_159.wav,0.4779,0.902,0.0001,0.001, Sad 
679,1_audio_159.wav,0.9131,0.3833,0.0003,0.0083, Happy 
680,1_audio_16.wav,0.2002,0.6448,0.0041,0.0125, Sad 
681,1_audio_16.wav,0.2375,0.4235,0.0003,0.0394, Sad 
682,1_audio_16.wav,0.2498,0.4534,0.0003,0.0063, Sad 
683,1_audio_16.wav,0.3492,0.6128,0.0004,0.0071, Sad 
684,1_audio_16.wav,0.3076,0.6377,0.0002,0.0049, Sad 
685,1_audio_16.wav,0.0705,0.9349,0.0001,0.0024, Sad 
686,1_audio_16.wav,0.05,0.9717,0.0001,0.0019, Sad 
687,1_audio_16.wav,0.0951,0.959,0.0002,0.0011, Sad 
688,1_audio_16.wav,0.2699,0.9522,0.0001,0.0005, Sad 
689,1_audio_16.wav,0.6167,0.6829,0.0004,0.0019, Sad 
690,1_audio_160.wav,0.4015,0.5698,0.0031,0.044, Sad 
691,1_audio_160.wav,0.5038,0.5452,0.0008,0.0141, Sad 
692,1_audio_160.wav,0.3666,0.6278,0.0011,0.0177, Sad 
693,1_audio_160.wav,0.3176,0.6694,0.0003,0.0104, Sad 
694,1_audio_160.wav,0.4269,0.6359,0.0004,0.0033, Sad 
695,1_audio_160.wav,0.3359,0.6598,0.0002,0.0029, Sad 
696,1_audio_160.wav,0.2507,0.718,0.0001,0.0022, Sad 
697,1_audio_160.wav,0.2925,0.6799,0.0001,0.0044, Sad 
698,1_audio_160.wav,0.2926,0.7701,0.0002,0.0047, Sad 
699,1_audio_160.wav,0.2622,0.7997,0.0003,0.0127, Sad 
700,1_audio_161.wav,0.0241,0.9356,0.0066,0.0157, Sad 
701,1_audio_161.wav,0.0234,0.9418,0.0021,0.0079, Sad 
702,1_audio_161.wav,0.0149,0.9764,0.0003,0.0042, Sad 
703,1_audio_161.wav,0.006,0.9913,0.0002,0.0019, Sad 
704,1_audio_161.wav,0.0094,0.9949,0.0001,0.0011, Sad 
705,1_audio_161.wav,0.0168,0.9848,0.0001,0.002, Sad 
706,1_audio_161.wav,0.0128,0.9915,0.0001,0.0022, Sad 
707,1_audio_161.wav,0.008,0.9895,0.0006,0.0037, Sad 
708,1_audio_161.wav,0.0234,0.9319,0.0005,0.0044, Sad 
709,1_audio_161.wav,0.0636,0.7633,0.0012,0.0528, Sad 
710,1_audio_162.wav,0.0599,0.8885,0.003,0.022, Sad 
711,1_audio_162.wav,0.0864,0.8851,0.001,0.0123, Sad 
712,1_audio_162.wav,0.0648,0.8786,0.0013,0.01, Sad 
713,1_audio_162.wav,0.137,0.8511,0.0003,0.004, Sad 
714,1_audio_162.wav,0.1188,0.9,0.0002,0.0028, Sad 
715,1_audio_162.wav,0.0462,0.955,0.0001,0.0009, Sad 
716,1_audio_162.wav,0.0317,0.9795,0.0001,0.0011, Sad 
717,1_audio_162.wav,0.0476,0.9749,0.0004,0.0014, Sad 
718,1_audio_162.wav,0.0402,0.985,0.0003,0.0021, Sad 
719,1_audio_162.wav,0.0838,0.9685,0.0008,0.0035, Sad 
720,1_audio_163.wav,0.0278,0.9464,0.0083,0.0152, Sad 
721,1_audio_163.wav,0.0304,0.9669,0.0014,0.0066, Sad 
722,1_audio_163.wav,0.0185,0.9697,0.0008,0.0026, Sad 
723,1_audio_163.wav,0.0102,0.9783,0.0006,0.0019, Sad 
724,1_audio_163.wav,0.0051,0.9942,0.0003,0.0009, Sad 
725,1_audio_163.wav,0.0047,0.9939,0.0003,0.0012, Sad 
726,1_audio_163.wav,0.0064,0.9935,0.0002,0.0008, Sad 
727,1_audio_163.wav,0.0214,0.9801,0.0007,0.0031, Sad 
728,1_audio_163.wav,0.0262,0.9311,0.0003,0.0064, Sad 
729,1_audio_163.wav,0.0401,0.8786,0.0004,0.0223, Sad 
730,1_audio_164.wav,0.0053,0.5834,0.0044,0.4625, Sad 
731,1_audio_164.wav,0.0022,0.7846,0.0009,0.2019, Sad 
732,1_audio_164.wav,0.001,0.692,0.0004,0.2869, Sad 
733,1_audio_164.wav,0.0005,0.7509,0.0003,0.1524, Sad 
734,1_audio_164.wav,0.0007,0.7116,0.0003,0.1573, Sad 
735,1_audio_164.wav,0.0007,0.6273,0.0002,0.0863, Sad 
736,1_audio_164.wav,0.0057,0.9287,0.0014,0.0126, Sad 
737,1_audio_164.wav,0.0077,0.7328,0.0019,0.0223, Sad 
738,1_audio_164.wav,0.0081,0.6351,0.0005,0.0215, Sad 
739,1_audio_164.wav,0.0095,0.7268,0.0006,0.0425, Sad 
740,1_audio_165.wav,0.0574,0.8151,0.0053,0.0147, Sad 
741,1_audio_165.wav,0.071,0.9101,0.004,0.0094, Sad 
742,1_audio_165.wav,0.0496,0.8996,0.0012,0.0094, Sad 
743,1_audio_165.wav,0.0366,0.8496,0.0004,0.0095, Sad 
744,1_audio_165.wav,0.069,0.905,0.0008,0.0047, Sad 
745,1_audio_165.wav,0.0997,0.8917,0.0006,0.0063, Sad 
746,1_audio_165.wav,0.1333,0.7768,0.0005,0.0066, Sad 
747,1_audio_165.wav,0.1885,0.4487,0.0008,0.0044, Sad 
748,1_audio_165.wav,0.5553,0.2838,0.001,0.0052, Happy 
749,1_audio_165.wav,0.6676,0.2825,0.0027,0.0151, Happy 
750,1_audio_166.wav,0.0352,0.5756,0.0024,0.0677, Sad 
751,1_audio_166.wav,0.0476,0.7432,0.0016,0.0196, Sad 
752,1_audio_166.wav,0.0707,0.4629,0.0023,0.0841, Sad 
753,1_audio_166.wav,0.0386,0.8721,0.0026,0.019, Sad 
754,1_audio_166.wav,0.0428,0.845,0.0036,0.0666, Sad 
755,1_audio_166.wav,0.065,0.7948,0.0038,0.0683, Sad 
756,1_audio_166.wav,0.034,0.7842,0.0029,0.012, Sad 
757,1_audio_166.wav,0.0431,0.4008,0.007,0.1535, Sad 
758,1_audio_166.wav,0.0411,0.2304,0.0021,0.1311, Sad 
759,1_audio_166.wav,0.0731,0.3037,0.0044,0.0432, Sad 
760,1_audio_167.wav,0.2385,0.6028,0.0026,0.0528, Sad 
761,1_audio_167.wav,0.1203,0.5051,0.0003,0.0685, Sad 
762,1_audio_167.wav,0.1072,0.6964,0.0005,0.0198, Sad 
763,1_audio_167.wav,0.2586,0.7119,0.0005,0.0117, Sad 
764,1_audio_167.wav,0.1081,0.7771,0.0008,0.0088, Sad 
